ID,Name,Address
255141,King Woke and Roll,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Марьино, Поречная улица, дом 10"
194006,Фуршет школа,"город Москва, поселение Сосенское, посёлок Коммунарка, улица Александры Монаховой, дом 96, корпус 2"
310626,Грузинчик,"город Москва, 3-я Хорошёвская улица, дом 27, корпус 1"
169646,Ракия Бар,"город Москва, Рождественский бульвар, дом 20, строение 1"
309133,Суши,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гагаринский, улица Вавилова, дом 48"
355780,Буфетоф,"город Москва, проектируемый проезд № 4062, дом 6, строение 2"
22447,Щербет,"город Москва, Мясницкая улица, дом 17, строение 1"
241303,Пельменная 4 теста,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Марьина Роща, улица Сущёвский Вал, дом 5, строение 1"
241311,Диван,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Марьина Роща, улица Сущёвский Вал, дом 5, строение 1"
77651,Кафе,"Российская Федерация, город Москва, внутригородская территория поселение Вороновское, село Вороново, земельный участок 46А"
274461,Джон Джоли,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, улица Маросейка, дом 4/2, строение 1"
29419,ГБОУ Школа № 149,"город Москва, улица Врубеля, дом 6"
28672,ГБОУ Школа № 1384 Дошкольное учреждение,"город Москва, Ленинградский проспект, дом 75Д"
248843,Кофе с собой,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, улица Уткина, дом 48, строение 4"
247044,Домино'с Пицца,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Отрадное, Отрадная улица, дом 16"
312605,Изи Паб,"город Москва, внутригородская территория поселение Московский, город Московский, улица Никитина, дом 2"
350582,Практик Кофе,"город Москва, Чертановская улица, дом 59"
350419,СушиWok,"город Москва, Дмитровское шоссе, дом 73, строение 1"
307112,Калипсо,"город Москва, Ярославское шоссе, дом 146, корпус 2"
345424,Bob's Coffe,"город Москва, Сигнальный проезд, дом 6А"
352659,"ZAVORNOY (Эклеры, завтраки)","город Москва, проспект Вернадского, дом 86В"
361073,Даблби,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Мещанский, Театральный проезд, дом 5, строение 1"
326297,Истанбул,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, улица Грузинский Вал, дом 28/45"
321353,Теремок,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Останкинский, проспект Мира, дом 95"
205826,KFC,"город Москва, улица Марьинский Парк, домовладение 12"
324806,Karavin,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Столярный переулок, дом 3, корпус 12"
347235,Кофейня WOODOO,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Царицыно, Луганская улица, дом 10"
299447,Милти TandW Coffee,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, улица Бутырский Вал, дом 4"
309653,Азия Кафе,"город Москва, Ярославское шоссе, дом 146, корпус 1"
363664,Смакбери,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, Тюменский проезд, дом 5, строение 2"
270640,FLIP,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, Новодевичий проезд, дом 2"
297087,Coba,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Новая площадь, дом 10"
271856,Hard Smoke Cafe,"город Москва, город Московский, 3-й микрорайон, дом 2"
375786,Шаурма,"город Москва, улица Космонавтов, дом 2А"
298129,Кафе Пекарня,"город Москва, город Московский, 1-й микрорайон, владение 158"
357995,Кафе «Крошка Картошка»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Филевский Парк, Береговой проезд, дом 5А, корпус 1"
325799,Хмель и солод,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, Большая Серпуховская улица, дом 48, строение 1"
25456,Вкусно - и точка,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошево-Мневники, проспект Маршала Жукова, дом 31, корпус 2"
288939,Буханка,"город Москва, Полярная улица, дом 27, корпус 2"
325571,Фарш Центральный,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Чистопрудный бульвар, дом 9, строение 1"
282252,Шаурма Донар Кебаб,"город Москва, улица Дмитрия Ульянова, дом 6"
28683,СТОЛ. ШК. 218,"город Москва, Дмитровское шоссе, дом 5, корпус 1"
323178,Hot Dog Bulldog,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Пушкинская площадь, дом 2"
284142,Marula lounge bar,"город Москва, Холодильный переулок, дом 3, корпус 1, строение 16"
120714,Глав Пив Маг,"город Москва, улица Макаренко, дом 2/21, строение 1"
171045,ФРЕНДС,"город Москва, Краснобогатырская улица, дом 90, строение 2"
343834,Craft Way Bar,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Щукино, улица Маршала Бирюзова, дом 18"
269531,Теремок,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Теплый Стан, Ленинский проспект, дом 123В"
353120,Тайская кухня Том-Ям,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Мещанский, Рождественский бульвар, дом 1"
27405,ГБОУ Пушкинская школа № 1500,"город Москва, Скорняжный переулок, дом 3, строение 1"
25934,ТАМАДА,"город Москва, улица Народного Ополчения, дом 48, корпус 1"
296032,Палки-Скалки пицца суши вок,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Отрадное, улица Римского-Корсакова, дом 11, корпус 8, помещение 9Н"
23887,Центр дополнительного образования МГПУ,"город Москва, город Зеленоград, корпус 425А"
83744,Хинкальная-Триумф,"город Москва, улица Волхонка, дом 9, строение 1"
24013,Якитория,"город Москва, Сходненская улица, дом 25"
328967,Leto Lounge,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, Фрунзенская набережная, дом 30, строение 5"
308959,FULL MUG PUB,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Ладожская улица, дом 5"
261779,ИглуБар,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Нижняя Красносельская улица, дом 35, строение 59"
325233,Мята Lounge Серпуховская,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, Большая Серпуховская улица, дом 30, строение 2"
329111,Кафе,"город Москва, Велозаводская улица, дом 13, строение 1"
262548,Пили Дымили,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, Николоямская улица, дом 62"
171638,Буфет «Геликон опера»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Большая Никитская улица, дом 19/13, строение 1"
297903,ДРУЗЬЯ Lounge кальянная,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошево-Мневники, 3-я Хорошёвская улица, дом 21, корпус 1"
340361,Выпечка,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Митино, Митинская улица, дом 36"
26566,Хинкальная,"город Москва, Преображенская площадь, дом 7"
91386,Теремок,"город Москва, Измайловское шоссе, дом 71А"
356278,Топ chick,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Хабаровская улица, дом 15"
241835,ПРАВDА Кофе,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Беговой, Ленинградский проспект, дом 15, строение 28"
372929,Токио Рамен,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Дорогомилово, площадь Киевского Вокзала, дом 2"
26571,А ЛЯ ФУРШЕТ,"город Москва, Сормовский проезд, дом 11, строение 8"
356076,Радиола,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, Нижегородская улица, дом 32, строение 3"
25372,Столовая MFC Foods,"город Москва, Павловская улица, дом 7"
348446,Островок «Gastrobar»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Филевский Парк, Береговой проезд, дом 5А, корпус 1"
29516,СТОЛОВАЯ при ГБОУ Школа № 1503,"город Москва, улица Павла Корчагина, дом 13"
325939,Стол Кафе,"город Москва, улица Авиаконструктора Микояна, дом 12"
319415,Пекарня № 1,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ясенево, Новоясеневский проспект, дом 1А, строение 1"
372684,Бештау,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Орехово-Борисово Северное, Каширское шоссе, дом 80"
23930,Авеню,"город Москва, улица Миклухо-Маклая, дом 5"
328460,KFC,"город Москва, проспект Андропова, дом 1А"
355793,COFFEE POINT,"город Москва, проспект Андропова, дом 18, корпус 1"
349510,Кофейня ACCENT,"город Москва, Смольная улица, дом 24А"
350510,THE ЛЕС,"город Москва, Сколковское шоссе, дом 31, строение 1, помещение 4Н/4"
363553,WINERS,"город Москва, Соколово-Мещерская улица, дом 29"
345491,Bubbleology,"город Москва, Ленинский проспект, дом 109"
128578,KFC,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Левобережный, Ленинградское шоссе, дом 71Б, строение 2"
311614,Бургер Кинг,"город Москва, поселение Московский, МКАД, 47-й километр, владение 31, строение 1"
314427,Суши WOK,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Строгино, Строгинский бульвар, дом 7, корпус 1"
369093,Хлопни Бургер,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Арбат, Смоленская площадь, дом 5"
325873,Кофейня КОФЕПОРТ,"город Москва, Каширское шоссе, дом 3, корпус 2, строение 4"
230203,Кофейня «Кофе Порт»,"город Москва, Рочдельская улица, дом 15, строение 35"
257343,ГБОУ Школа №69,"город Москва, улица Кулакова, дом 2, корпус 2"
151806,KFC,"город Москва, Никольская улица, дом 17, строение 1"
374697,Пекарня Файх халяль 24,"город Москва, Профсоюзная улица, дом 109, корпус 2"
184592,"FireLake, Arild lounge bar","город Москва, Самарская улица, дом 1"
350217,Кафе,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, Таганская улица, дом 40, строение 2"
320848,Coffeed,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тимирязевский, Тимирязевская улица, дом 1"
183018,СВЕЖЪ,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Отрадное, Нововладыкинский проезд, дом 8, строение 5"
363340,Кафе «Mэри»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Теплый Стан, Профсоюзная улица, дом 152, корпус 2, строение 2"
341444,Сушисет,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, бульвар Маршала Рокоссовского, дом 31"
261074,Кк1210,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Кривоколенный переулок, дом 12, строение 10"
26546,Три ступени,"город Москва, улица Космонавта Волкова, дом 16"
20780,FriedChicken,"город Москва, шоссе Энтузиастов, дом 12, корпус 2"
244123,Harat's Irish Pub,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Красносельский, Краснопрудная улица, дом 15"
20999,МОСК. ГОС. АВИАЦ.-ТЕХНОЛОГИЧ. УНИВЕРСИТЕТ,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, Берниковская набережная, дом 12, строение 1"
363546,Столовая «Вкусно как дома»,"город Москва, улица Золоторожский Вал, дом 11, строение 26"
221262,Милти,"город Москва, Люблинская улица, дом 102А"
302025,Rocket Japan,"город Москва, Пресненская набережная, дом 2, помещение 176П/2"
362280,Густо Итальяно,"Российская Федерация, город Москва, внутригородская территория поселение Сосенское, посёлок Коммунарка, улица Александры Монаховой, дом 88, корпус 3"
255457,Милти,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Нижняя Сыромятническая улица, дом 11, строение 52"
309896,Чайхона Долина,"город Москва, Международное шоссе, дом 28, строение 16"
159382,Steak it Easy,"город Москва, Лесная улица, дом 9"
341571,ФАЛАФИЛЛО ДОНЕР АРАБСКАЯ ШАУРМА (ФУДМАРКЕТ),"Российская Федерация, город Москва, внутригородская территория муниципальный округ Нагатино-Садовники, Нагатинская улица, дом 16"
311591,Вкусно - и точка,"город Москва, проспект Андропова, дом 1А"
359511,FOB'S,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Чистопрудный бульвар, дом 7/2"
296825,Take it easy,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Красносельский, Сретенский тупик, дом 5"
94219,Бургер Кинг,"город Москва, Ходынский бульвар, дом 4"
351514,ЧАЙХАНА,"город Москва, проспект Андропова, дом 22"
365221,Lounge COFFEE,"город Москва, Орликов переулок, дом 2"
29364,Буфет Школа № 554,"город Москва, Болотниковская улица, дом 47, корпус 1"
367999,Столовая,"город Москва, 6-я Радиальная улица, дом 17, строение 1"
310447,КАФЕ,"Российская Федерация, город Москва, внутригородская территория поселение ""Мосрентген"", квартал № 6, дом 10"
145664,Кафейня «Пеар - 4»,"город Москва, Варшавское шоссе, дом 1"
197303,В лавке,"город Москва, Плотников переулок, дом 19/38, строение 2"
151761,Red Brick,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Хохловский переулок, дом 10, строение 6"
356893,Coffee queen,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Уральская улица, дом 1"
342527,One price coffee,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, Валовая улица, дом 6"
23961,Gloster,"город Москва, бульвар Адмирала Ушакова, дом 12"
248072,Cofix,"город Москва, улица Орджоникидзе, дом 11"
353176,Плов-центр,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Бутырский, Складочная улица, дом 1Д, строение 2"
80992,Ресторан «Кухня Полли»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Бирюлево Восточное, Бирюлёвская улица, дом 38, строение 3"
303309,Чайхана,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Очаково-Матвеевское, Матвеевская улица, дом 8"
341509,Доннер Халяль (шаурма),"город Москва, улица Дудинка, дом 1"
345009,Крошка картошка,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ховрино, улица Дыбенко, дом 7/1, строение 1"
330418,Чайхона,"город Москва, Пролетарский проспект, дом 24Б"
368828,Куда глаза глядят,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Мещанский, улица Кузнецкий Мост, дом 19, строение 1"
347382,ГРУЗИНСКАЯ КУХНЯ,"город Москва, Староватутинский проезд, дом 14"
308028,Пловный АУЛ,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, Новокузнецкая улица, дом 39"
170904,Оранта,"город Москва, Ленинский проспект, дом 88"
280876,"Донер, Пекарня","Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, Комсомольский проспект, дом 26"
340461,СушиWok,"город Москва, проезд Дежнёва, дом 27, корпус 1"
170701,Дабл Би,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Якиманка, Берсеневская набережная, дом 8, строение 1"
351630,ПЛОВ ШУРПА САМСА,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Кунцево, Ярцевская улица, дом 25А"
340055,Теремок,"город Москва, Головинское шоссе, дом 5, корпус 1"
337470,Кафе Шелтор,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, Большая Семёновская улица, дом 32, строение 3"
244870,Кебаб Хаус,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Новослободская улица, дом 46"
278006,Булочная - пекарня Франсуа,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Мещанский, Печатников переулок, дом 19, строение 1"
280004,Boss Doner,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, улица Грузинский Вал, дом 26, строение 1"
342958,СССР,"город Москва, Ленинградский проспект, дом 31А, строение 1"
344750,One price coffee,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Арбат, улица Арбат, дом 20"
347326,DRINX,"город Москва, улица Маршала Тухачевского, дом 49"
360982,Blackashcoffee,"город Москва, Боровское шоссе, дом 2, корпус 5"
260902,Кафе Crazy Fish,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гагаринский, улица Вавилова, дом 64/1, строение 1"
158856,ODD,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Садовая-Каретная улица, дом 20, строение 1"
322036,Шаурма,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гагаринский, Ленинский проспект, дом 34/1"
275801,Донер,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Нагатино-Садовники, Нагатинская улица, дом 16, строение 2"
69253,Прожектор,"город Москва, Славянская площадь, дом 2/5/4, строение 3"
319224,Пекарня,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, бульвар Маршала Рокоссовского, дом 31"
352431,ПЕЧОРИН,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Академический, Новочерёмушкинская улица, дом 17"
255040,Кафе «PIVO.BAR»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Алтайская улица, дом 19, строение 1А"
323925,Кофейня Кофешоп Fabric,"город Москва, Бескудниковский бульвар, дом 27, корпус 4"
309635,Барслона (ДЕПО МОСКВА),"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Лесная улица, дом 20, строение 3"
157415,Служебная столовая,"город Москва, Краснопресненская набережная, дом 12"
285273,Бар Мята,"город Москва, улица Шверника, дом 3"
152969,Всероссийский научно-исследовательский институт мясной промышленности им. В.М. Горбатова,"город Москва, улица Талалихина, дом 26"
326868,Шаурма,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Нагатино-Садовники, Каширское шоссе, дом 3, корпус 1, строение 4"
353538,КАФЕ СОВА,"город Москва, поселение ""Мосрентген"", вблизи дер. Дудкино, дом 1Б/Н"
354344,Oblivion,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Бакунинская улица, дом 23-41"
255225,Шаурма,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Обручевский, улица Гарибальди, дом 24, корпус 2"
344798,Шаурма Найс,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Щукино, улица Маршала Василевского, дом 17"
348665,2Bro,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Тушино, Планерная улица, дом 7"
76080,Чешская пивная Козловица,"город Москва, улица Сретенка, дом 4"
242637,Кафе «Учительская»,"город Москва, город Троицк, Центральная улица, дом 4"
258695,В&В Бургер,"город Москва, поселение Московский, Киевское шоссе, 23-й километр, владение 1"
164125,Шоколадница,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Савеловский, Бутырская улица, дом 95"
319815,БОТА,"город Москва, Коровинское шоссе, дом 13, корпус 1"
353349,Surf Coffee x Ogni,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Раменки, улица Лобачевского, дом 124, корпус 1"
288652,Теремок,"город Москва, Кировоградская улица, дом 13А"
23581,Столовая «ГБОУ Школа № 1593»,"город Москва, улица Крылатские Холмы, дом 28, корпус 1"
325106,TRUE COST,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, Таганская площадь, дом 12, строение 5"
19831,Буфет при ГОУ СОШ № 737,"город Москва, Новозаводская улица, домовладение 18"
271572,Донер лепешка из тандыра,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Кузьминки, улица Фёдора Полетаева, дом 28"
363142,Штолле,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Марьина Роща, улица Сущёвский Вал, дом 3/5А"
29588,Столовая ГБОУ СОШ № 893,"город Москва, улица Мусы Джалиля, дом 17, корпус 3"
358194,Буфет винегрет,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Донской, Варшавское шоссе, дом 1А"
196013,1937,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Войковский, Ленинградское шоссе, дом 16А, строение 4"
27571,Буфет,"город Москва, Флотская улица, дом 60"
309812,Горох,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, Таганская площадь, дом 86/1, строение 1"
293592,Хинкальная Легенда,"город Москва, поселение Сосенское, Скандинавский бульвар, дом 1, корпус 1"
351066,Шаурма,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Южное Тушино, Туристская улица, дом 11"
363255,PURKINS PUB,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Нагатино-Садовники, Нагатинская улица, дом 16"
366123,Крошка Картошка,"город Москва, Флотская улица, дом 7, строение 1"
24126,Кофе Хауз,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Красносельский, улица Сретенка, дом 36"
23851,Политехнический Колледж № 50,"город Москва, город Зеленоград, проспект Генерала Алексеева, дом 38"
373218,Little Hanoy,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Митино, Митинская улица, дом 40"
368282,Тэсти Честная кухня,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Даниловский, Дербеневская набережная, дом 7, строение 2"
29023,ГБОУ ШКОЛА 1207 «КДП»,"город Москва, Домодедовская улица, дом 24, корпус 7"
282263,Иль Патио,"город Москва, Митинская улица, дом 16"
145578,Прайм-кафе,"город Москва, поселение Московский, Киевское шоссе, 22-й километр, домовладение 6, строение 1"
286272,Спорт бар BFL S,"город Москва, площадь Джавахарлала Неру, дом 1"
357890,NICEPRICECAFE,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Красносельский, Мясницкая улица, дом 47"
314659,Столовая РечниковЪ,"город Москва, улица Речников, дом 21, строение 10"
227260,Кофейня НЕСАХАР,"город Москва, поселение Первомайское, посёлок Первомайское, Центральная улица, дом 27"
215947,"Донер Кебаб. Шаурма, чай, кофе","Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Хабаровская улица, дом 8"
372280,Бублик,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Мещанский, улица Кузнецкий Мост, дом 18/7"
288583,Casa Maria,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Метрогородок, улица Николая Химушина, дом 5, строение 3"
185060,Чайхана,"город Москва, Подъёмная улица, дом 1"
357669,Jinju,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Мещанский, проспект Мира, дом 47, строение 1"
253754,Too cups кофе с собой,"город Москва, Партийный переулок, дом 1, корпус 57, строение 3"
188009,Чайхана,"город Москва, улица Судакова, дом 22/10"
184346,Суши Wok,"город Москва, Волгоградский проспект, дом 135, корпус 1"
343719,Донер Хаус,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Якиманка, Калужская площадь, дом 1, строение 7"
343110,Столовая при ГБОУ Школа 171,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, 2-я Фрунзенская улица, дом 10, строение 3"
29833,ШКОЛЬНО- БАЗОВЫЙ КОМБИНАТ,"город Москва, улица Ибрагимова, дом 20"
352211,Хлеб и Соль,"город Москва, Пресненская набережная, дом 2, помещение 176П/2"
297189,Fresh Cafe,"город Москва, Новопеределкинская улица, дом 9А"
158008,CHEHONTE,"город Москва, Тверская улица, дом 22"
363800,Cha Cha,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ховрино, улица Дыбенко, дом 7/1, строение 1"
29884,Сити Пицца,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, улица Сталеваров, дом 22, корпус 2"
331632,Кофе «Электрическая мастерская»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Электрический переулок, дом 3/10, строение 3"
69749,Тануки,"город Москва, Дмитровское шоссе, дом 108Б, строение 1"
280873,Шаурма,"город Москва, улица Расковой, дом 8"
89461,Вкусно - и точка,"город Москва, улица Миклухо-Маклая, дом 36А"
148141,Кафе «Фрэндс Форевер»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Малая Никитская улица, дом 2/1, строение 1"
309636,Mac and Cheese (ДЕПО МОСКВА),"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Лесная улица, дом 20, строение 3"
184734,Blush,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Красносельский, Даев переулок, дом 2"
331373,Додо пицца,"город Москва, поселение Внуковское, Омская улица, дом 7А"
243831,Кафе-Столовая «Вкусно как дома»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Лефортово, Авиамоторная улица, дом 44, строение 2"
352510,Шаурма,"город Москва, улица Проходчиков, дом 4"
332228,Мангал Холл,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Красносельский, Большая Спасская улица, дом 8, строение 1А"
328789,BLACK LAVASH,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Кузьминки, Волгоградский проспект, дом 80/2, корпус 1"
